lon, lat, M, time_string, depth, catalog_id, event_id
14.739,41.069,3.50,2020-01-14T20:13:08.174756,10.9,103,13
13.263,42.463,4.10,2020-01-28T17:58:11.984788,13.7,103,18
14.739,41.069,3.50,2020-01-14T20:13:08.174756,10.9,103,13
14.736,41.082,4.20,2020-01-22T04:40:21.382838,10.7,103,15
14.736,41.082,4.20,2020-01-22T04:40:21.382838,10.7,103,15
14.935,37.839,4.20,2020-01-01T07:49:18.677301,28.3,103,17
14.935,37.839,4.20,2020-01-01T07:49:18.677301,28.3,103,17
13.263,42.463,4.10,2020-01-28T17:58:11.984788,13.7,103,18
11.319,44.005,3.90,2020-01-13T01:58:30.104151,7.3,103,19
13.214,42.767,3.50,2020-01-01T11:01:36.685915,10.5,104,0
13.072,42.996,3.50,2020-01-04T00:01:14.026776,9.4,104,1
13.421,38.559,4.60,2020-01-13T09:02:08.340969,11.1,104,2
13.082,42.994,3.70,2020-01-05T05:39:26.172674,8.3,104,3
13.457,42.307,4.20,2020-01-14T03:09:01.859368,10.4,104,4
9.848,44.836,3.80,2020-01-21T14:34:31.540184,7.7,104,5
13.244,42.739,3.70,2020-01-04T16:41:23.888564,12.2,104,6
12.528,43.431,3.70,2020-01-08T14:12:46.874114,8.7,104,7
13.488,42.272,3.50,2020-01-18T11:54:57.600238,10.0,104,8
9.472,44.547,4.20,2020-01-05T10:48:19.832475,7.9,104,9
13.239,42.786,3.50,2020-01-01T07:03:17.700925,8.4,104,10
13.224,42.63,4.00,2020-01-13T13:26:56.903250,10.2,104,11
13.115,43.009,4.40,2020-01-05T09:00:27.658667,10.0,104,12
13.263,42.463,3.50,2020-01-26T12:06:48.480644,13.7,104,13
11.319,44.005,3.50,2020-01-10T04:41:48.083704,7.3,104,14
14.739,41.069,4.60,2020-01-13T08:42:48.204363,10.9,104,15
14.736,41.082,3.90,2020-01-09T16:34:38.939687,10.7,104,16
14.935,37.839,4.70,2020-01-05T03:08:48.174162,28.3,104,17
15.171,37.801,3.70,2020-01-13T23:27:04.323007,1.0,105,0
13.197,43.369,4.20,2020-01-27T04:03:33.683049,6.8,105,1
13.54,42.729,4.30,2020-01-12T05:37:54.647585,19.7,105,2
13.146,42.78,4.00,2020-01-05T12:12:23.056735,10.0,105,3
14.901,41.4,3.70,2020-01-01T07:57:21.538014,19.7,105,4
10.984,44.881,4.00,2020-01-21T18:05:27.265549,8.8,105,5
11.231,44.841,3.60,2020-01-17T06:13:52.500144,9.0,105,6
13.263,42.463,4.00,2020-01-19T06:01:05.896477,13.7,105,7
14.736,41.082,3.50,2020-01-26T16:31:09.481505,10.7,105,10
11.319,44.005,4.20,2020-01-21T17:14:40.866497,7.3,105,9
14.736,41.082,3.50,2020-01-26T16:31:09.481505,10.7,105,10
11.241,43.621,3.60,2020-01-22T05:26:08.648657,7.1,106,0
13.048,42.799,3.90,2020-01-08T06:39:43.982841,10.4,106,1
14.901,38.406,4.10,2020-01-09T14:15:27.845695,17.4,106,2
10.365,44.571,3.80,2020-01-05T20:09:09.511130,25.8,106,3
13.127,42.948,4.00,2020-01-19T00:13:16.594868,11.4,106,4
11.916,43.965,3.80,2020-01-22T08:39:59.019799,27.0,106,5
13.248,42.755,4.10,2020-01-04T07:29:42.561481,10.6,106,6
11.319,44.005,3.50,2020-01-07T04:14:54.897490,7.3,106,9
14.739,41.069,3.70,2020-01-08T17:17:41.423647,10.9,106,10
11.319,44.005,3.50,2020-01-07T04:14:54.897490,7.3,106,9
14.739,41.069,3.70,2020-01-08T17:17:41.423647,10.9,106,10
13.263,42.463,3.70,2020-01-10T03:45:40.376307,13.7,106,11
10.339,44.17,3.80,2020-01-28T09:48:38.960987,6.4,107,0
12.765,42.691,3.60,2020-01-20T19:28:22.810555,5.4,107,1
13.066,42.974,5.40,2020-01-03T13:59:15.139310,8.2,107,2
12.764,39.076,3.70,2020-01-04T20:59:52.696508,10.0,107,3
13.313,42.596,3.80,2020-01-05T04:16:29.395148,9.0,107,4
7.271,45.092,4.80,2020-01-12T01:10:34.131107,12.5,107,5
14.59,45.225,3.80,2020-01-21T16:26:00.977857,10.0,107,6
13.208,42.776,4.10,2020-01-13T06:16:23.474135,11.0,107,7
14.736,41.082,3.70,2020-01-22T13:08:07.793842,10.7,107,8
13.263,42.463,3.70,2020-01-05T20:00:26.746825,13.7,107,9
13.124,42.771,4.30,2020-01-28T15:40:03.502987,6.2,108,0
13.072,42.847,4.00,2020-01-05T20:25:54.325385,10.5,108,1
11.122,44.854,3.60,2020-01-05T01:07:33.778650,5.5,108,2
13.207,42.802,3.60,2020-01-06T08:19:56.672472,10.2,108,3
14.474,38.587,4.80,2020-01-22T07:51:59.160591,25.4,108,4
14.935,37.839,3.80,2020-01-09T10:56:59.224660,28.3,108,5
13.263,42.463,3.80,2020-01-08T14:20:46.863802,13.7,108,9
13.263,42.463,3.80,2020-01-08T14:20:46.863802,13.7,108,9
14.739,41.069,4.10,2020-01-28T02:26:43.507182,10.9,108,8
13.263,42.463,3.80,2020-01-08T14:20:46.863802,13.7,108,9
9.393,44.521,3.80,2020-01-10T04:40:33.446106,5.1,109,0
11.015,44.888,4.10,2020-01-21T19:50:37.539450,9.5,109,1
13.079,43.011,3.80,2020-01-23T19:21:26.772971,8.6,109,2
13.22,42.761,4.30,2020-01-08T05:16:49.939994,11.1,109,3
13.265,42.521,3.60,2020-01-23T11:40:03.702506,15.1,109,4
15.002,41.506,5.00,2020-01-09T21:17:12.549238,24.9,109,5
13.242,42.828,3.70,2020-01-25T00:24:51.044412,9.3,109,6
14.935,37.839,3.70,2020-01-15T03:00:59.344971,28.3,109,7
14.739,41.069,3.50,2020-01-13T21:42:04.731015,10.9,109,8
13.108,42.744,3.70,2020-01-08T02:27:34.999135,10.2,110,0
8.582,46.426,3.50,2020-01-13T04:52:35.335020,11.3,110,1
14.525,41.532,3.90,2020-01-26T01:50:10.098212,12.5,110,2
13.293,42.508,3.70,2020-01-03T11:41:34.723188,13.0,110,3
13.203,42.575,3.80,2020-01-04T16:43:56.641250,7.1,110,4
13.025,43.032,3.70,2020-01-15T05:40:26.782104,8.6,110,5
14.935,37.839,3.60,2020-01-23T03:51:37.809204,28.3,110,6
14.736,41.082,3.50,2020-01-14T00:11:26.906738,10.7,110,12
11.319,44.005,3.50,2020-01-05T17:51:48.842340,7.3,110,8
14.739,41.069,3.50,2020-01-27T20:02:54.790122,10.9,110,9
13.263,42.463,3.60,2020-01-20T09:00:40.889863,13.7,110,10
14.736,41.082,3.50,2020-01-14T00:11:26.906738,10.7,110,12
14.736,41.082,3.50,2020-01-14T00:11:26.906738,10.7,110,12
10.217,44.475,3.60,2020-01-08T02:50:23.883238,25.9,111,0
10.232,44.17,3.90,2020-01-23T08:26:59.265541,6.5,111,1
6.572,45.099,3.60,2020-01-06T22:58:17.120876,9.4,111,2
10.897,44.198,4.40,2020-01-20T08:45:59.379892,10.0,111,3
13.263,42.463,3.50,2020-01-09T05:10:30.333960,13.7,111,4
14.736,41.082,3.50,2020-01-23T01:55:14.235002,10.7,111,5
14.739,41.069,3.90,2020-01-01T23:19:09.139764,10.9,111,6
11.282,43.57,3.50,2020-01-12T12:58:34.768639,10.2,112,0
13.286,42.518,3.60,2020-01-24T03:35:57.409342,12.7,112,1
13.189,42.885,3.60,2020-01-18T01:02:04.034875,9.9,112,2
13.168,42.927,4.30,2020-01-07T16:48:52.104291,8.4,112,3
13.059,42.769,4.50,2020-01-01T08:18:46.726384,10.5,112,4
15.795,40.605,3.50,2020-01-11T16:14:16.680314,8.0,112,5
11.319,44.005,3.70,2020-01-21T01:18:03.232977,7.3,112,10
14.739,41.069,3.90,2020-01-05T14:39:57.566179,10.9,112,11
14.736,41.082,4.00,2020-01-03T16:13:46.227091,10.7,112,9
14.736,41.082,4.00,2020-01-03T16:13:46.227091,10.7,112,9
11.319,44.005,3.70,2020-01-21T01:18:03.232977,7.3,112,10
14.739,41.069,3.90,2020-01-05T14:39:57.566179,10.9,112,11
16.218,39.841,3.80,2020-01-18T16:42:25.191668,8.3,113,0
14.782,37.806,3.60,2020-01-21T08:55:19.092384,11.0,113,1
14.74,38.61,3.80,2020-01-15T10:15:08.172200,10.8,113,2
11.245,44.223,3.70,2020-01-09T16:28:49.234847,20.5,113,3
15.03,38.119,4.30,2020-01-02T18:46:03.174587,8.0,113,4
14.996,36.684,3.60,2020-01-08T18:15:24.689416,11.5,113,5
11.093,42.932,4.00,2020-01-14T04:35:01.378902,5.7,113,6
13.195,42.9,3.80,2020-01-19T17:05:38.482518,8.4,113,7
11.319,44.005,3.50,2020-01-04T15:38:31.488161,7.3,113,8
14.736,41.082,3.50,2020-01-10T22:34:32.356022,10.7,113,10
14.736,41.082,3.50,2020-01-10T22:34:32.356022,10.7,113,10
13.197,43.37,3.90,2020-01-19T09:15:05.855965,5.4,114,0
13.144,43.013,4.00,2020-01-13T18:57:39.128643,8.5,114,1
13.31,42.352,3.90,2020-01-07T09:07:29.438585,9.5,114,2
13.245,42.535,4.20,2020-01-25T05:04:33.089287,15.2,114,3
13.276,42.603,4.40,2020-01-09T06:30:26.078732,11.1,114,4
11.126,44.859,3.50,2020-01-04T20:45:17.224841,4.7,114,5
13.1,42.794,4.00,2020-01-17T00:51:51.583365,11.0,114,6
14.935,37.839,4.70,2020-01-17T08:14:01.764464,28.3,114,11
13.263,42.463,4.10,2020-01-22T01:52:58.961247,13.7,114,8
11.319,44.005,3.70,2020-01-20T02:06:39.805912,7.3,114,10
11.319,44.005,3.70,2020-01-20T02:06:39.805912,7.3,114,10
14.935,37.839,4.70,2020-01-17T08:14:01.764464,28.3,114,11
14.736,41.082,3.70,2020-01-03T10:08:07.476250,10.7,114,12
13.198,42.929,3.70,2020-01-05T06:16:06.353238,7.9,115,0
14.205,38.678,3.60,2020-01-12T14:52:15.128341,25.1,115,1
13.272,43.331,3.50,2020-01-16T11:13:07.407192,5.5,115,2
14.983,36.887,3.50,2020-01-12T17:54:53.393757,17.3,115,3
13.164,42.631,4.00,2020-01-24T19:16:48.709542,14.1,115,4
14.969,37.801,3.80,2020-01-01T03:41:37.172800,29.9,115,5
14.754,38.043,3.50,2020-01-21T07:58:39.359642,6.2,115,6
13.263,42.463,3.90,2020-01-02T23:32:20.966006,13.7,115,10
14.935,37.839,3.60,2020-01-04T09:21:41.426491,28.3,115,15
13.263,42.463,3.90,2020-01-02T23:32:20.966006,13.7,115,10
13.263,42.463,3.90,2020-01-02T23:32:20.966006,13.7,115,10
11.319,44.005,4.90,2020-01-22T20:54:52.380210,7.3,115,11
14.935,37.839,3.60,2020-01-04T09:21:41.426491,28.3,115,15
14.736,41.082,3.50,2020-01-10T14:41:45.425182,10.7,115,13
14.739,41.069,3.80,2020-01-11T14:08:42.037515,10.9,115,14
14.935,37.839,3.60,2020-01-04T09:21:41.426491,28.3,115,15
12.677,42.842,6.60,2020-01-12T19:36:59.062745,6.2,116,0
9.265,47.035,3.70,2020-01-12T09:15:18.330245,5.0,116,1
13.243,42.822,3.70,2020-01-22T11:02:50.959042,11.4,116,2
15.349,41.929,3.90,2020-01-15T17:24:24.146351,5.0,116,3
13.097,42.848,4.10,2020-01-26T11:25:59.392455,10.0,116,4
14.477,38.629,4.20,2020-01-27T16:06:06.453861,14.4,116,5
14.935,37.839,3.50,2020-01-28T00:29:12.079906,28.3,116,10
14.739,41.069,3.90,2020-01-06T09:04:30.126399,10.9,116,7
14.935,37.839,3.50,2020-01-28T00:29:12.079906,28.3,116,10
14.935,37.839,3.50,2020-01-28T00:29:12.079906,28.3,116,10
14.935,37.839,3.50,2020-01-28T00:29:12.079906,28.3,116,10
13.17,42.922,3.70,2020-01-12T14:41:58.682093,8.8,117,0
11.927,44.39,3.50,2020-01-06T06:02:21.565327,23.5,117,1
16.059,39.899,3.90,2020-01-12T10:12:02.555878,5.7,117,2
13.319,42.377,3.60,2020-01-06T07:11:50.994063,8.5,117,3
13.055,43.065,4.30,2020-01-26T10:59:05.812914,10.1,117,4
11.477,43.187,3.80,2020-01-18T10:48:07.294694,1.0,117,5
14.739,41.069,3.90,2020-01-16T20:58:26.259133,10.9,117,9
11.319,44.005,3.50,2020-01-03T15:08:18.162553,7.3,117,7
14.736,41.082,3.70,2020-01-17T03:45:13.899450,10.7,117,10
14.739,41.069,3.90,2020-01-16T20:58:26.259133,10.9,117,9
14.736,41.082,3.70,2020-01-17T03:45:13.899450,10.7,117,10
14.935,37.839,3.50,2020-01-28T09:37:11.307596,28.3,117,11
11.349,44.824,3.80,2020-01-02T14:28:15.452183,8.4,118,0
12.951,42.791,3.70,2020-01-01T19:40:03.327196,8.6,118,1
13.312,42.565,4.80,2020-01-18T17:34:50.886383,12.5,118,2
14.548,37.843,3.80,2020-01-15T08:34:48.995922,9.0,118,3
13.263,42.463,3.70,2020-01-06T19:36:43.904351,13.7,118,4
14.935,37.839,3.50,2020-01-22T03:29:15.499589,28.3,118,5
13.211,42.565,3.50,2020-01-12T00:36:55.315657,10.4,119,0
13.202,42.717,3.60,2020-01-01T08:59:44.264451,8.6,119,1
13.034,42.928,4.10,2020-01-13T13:38:16.708688,10.0,119,2
13.753,41.893,3.70,2020-01-06T15:45:50.455948,15.5,119,3
13.149,42.882,4.50,2020-01-15T02:16:46.697607,6.5,119,4
11.319,44.005,4.80,2020-01-11T05:49:57.134534,7.3,119,5
14.739,41.069,4.10,2020-01-27T13:16:29.625685,10.9,119,11
14.935,37.839,4.30,2020-01-08T13:47:51.722722,28.3,119,12
14.935,37.839,4.30,2020-01-08T13:47:51.722722,28.3,119,12
14.935,37.839,4.30,2020-01-08T13:47:51.722722,28.3,119,12
13.263,42.463,5.10,2020-01-21T15:30:18.303708,13.7,119,10
14.739,41.069,4.10,2020-01-27T13:16:29.625685,10.9,119,11
14.935,37.839,4.30,2020-01-08T13:47:51.722722,28.3,119,12
14.736,41.082,4.00,2020-01-06T07:35:41.549773,10.7,119,13
15.117,37.732,3.50,2020-01-28T23:29:59.135827,8.3,120,0
15.057,42.198,3.50,2020-01-13T04:54:21.194409,5.0,120,1
13.735,43.846,3.90,2020-01-06T07:47:07.908767,27.5,120,2
13.131,42.837,3.50,2020-01-04T21:51:28.062364,6.1,120,3
13.136,42.75,3.90,2020-01-26T07:29:29.793610,9.4,120,4
14.739,41.069,3.50,2020-01-22T18:48:09.945018,10.9,120,12
13.263,42.463,6.80,2020-01-18T18:21:55.707086,13.7,120,13
14.935,37.839,3.60,2020-01-23T04:15:50.133593,28.3,120,7
14.736,41.082,3.70,2020-01-07T17:16:58.412771,10.7,120,8
13.263,42.463,6.80,2020-01-18T18:21:55.707086,13.7,120,13
13.263,42.463,6.80,2020-01-18T18:21:55.707086,13.7,120,13
14.739,41.069,3.50,2020-01-22T18:48:09.945018,10.9,120,12
14.739,41.069,3.50,2020-01-22T18:48:09.945018,10.9,120,12
13.263,42.463,6.80,2020-01-18T18:21:55.707086,13.7,120,13
11.319,44.005,4.20,2020-01-02T19:41:17.815656,7.3,120,14
13.215,42.703,3.50,2020-01-18T04:00:28.147278,11.4,121,0
13.079,42.988,4.10,2020-01-24T01:56:33.075502,8.9,121,1
12.765,43.405,4.30,2020-01-15T06:26:39.380736,11.0,121,2
13.444,42.335,3.80,2020-01-03T21:26:47.842595,17.1,121,3
10.15,45.488,3.60,2020-01-26T07:17:54.725613,5.9,121,4
13.716,42.943,4.20,2020-01-22T02:04:40.105911,21.7,121,5
8.909,44.519,3.90,2020-01-21T03:34:56.749548,5.9,121,6
13.199,42.884,3.50,2020-01-18T14:56:04.381084,10.3,121,7
13.374,42.388,3.50,2020-01-11T05:08:44.946636,7.9,121,8
14.736,41.082,3.80,2020-01-10T10:51:06.668129,10.7,121,9
14.935,37.839,3.90,2020-01-28T01:52:09.016409,28.3,121,10
13.263,42.463,5.50,2020-01-11T13:32:54.079813,13.7,121,11
14.739,41.069,4.40,2020-01-27T20:45:36.637773,10.9,121,12
14.593,37.982,3.70,2020-01-10T02:12:09.761140,3.7,122,0
10.891,44.174,3.60,2020-01-28T19:27:19.447539,11.0,122,1
11.406,44.211,3.80,2020-01-04T03:38:10.810624,26.6,122,2
15.028,37.7,3.60,2020-01-22T20:57:20.935240,2.8,122,3
13.263,42.463,3.80,2020-01-02T19:38:32.762021,13.7,122,4
14.739,41.069,4.00,2020-01-18T15:18:13.760515,10.9,122,6
14.739,41.069,4.00,2020-01-18T15:18:13.760515,10.9,122,6
10.259,44.644,4.20,2020-01-15T05:43:30.288815,17.8,123,0
13.277,42.525,4.60,2020-01-01T03:57:11.296643,10.0,123,1
11.224,44.848,4.10,2020-01-04T19:00:31.330975,8.6,123,2
10.057,44.664,4.00,2020-01-21T18:02:53.156678,21.5,123,3
12.891,42.982,3.80,2020-01-17T17:07:42.970986,17.0,123,4
13.21,42.807,4.10,2020-01-27T14:41:09.526092,8.7,123,5
13.351,42.353,3.80,2020-01-28T23:36:56.062405,11.0,123,6
11.319,44.005,3.90,2020-01-04T10:24:08.105812,7.3,123,9
14.739,41.069,3.90,2020-01-19T23:28:43.538075,10.9,123,8
11.319,44.005,3.90,2020-01-04T10:24:08.105812,7.3,123,9
12.478,43.344,4.00,2020-01-24T13:49:46.949770,13.1,124,0
13.364,42.361,3.60,2020-01-06T09:24:42.955393,8.3,124,1
12.052,43.828,3.50,2020-01-04T18:05:52.098938,8.6,124,2
13.389,42.346,3.90,2020-01-12T22:36:35.552932,10.2,124,3
10.883,44.195,3.60,2020-01-24T00:08:09.468611,9.4,124,4
13.682,42.916,3.50,2020-01-16T11:36:32.636904,27.9,124,5
13.157,42.951,4.20,2020-01-01T05:32:27.897675,8.6,124,6
14.736,41.082,3.90,2020-01-06T20:39:14.542267,10.7,124,7
14.739,41.069,3.60,2020-01-20T00:31:34.292736,10.9,124,8
11.319,44.005,3.60,2020-01-25T21:21:35.648786,7.3,124,9
14.711,36.923,3.50,2020-01-04T05:28:57.864464,14.5,125,0
14.954,37.78,4.00,2020-01-06T16:30:03.719893,28.1,125,1
12.747,41.667,4.10,2020-01-17T12:15:07.578890,9.6,125,2
11.238,43.613,3.60,2020-01-22T16:47:17.429417,7.6,125,3
10.013,44.633,3.50,2020-01-22T18:26:46.616222,20.8,125,4
13.364,42.527,4.30,2020-01-01T03:50:18.891121,10.6,125,5
13.345,42.452,6.00,2020-01-10T23:21:38.193396,11.5,125,6
17.049,39.594,4.00,2020-01-18T08:23:31.939480,8.0,125,7
11.319,44.005,3.90,2020-01-24T03:03:42.590265,7.3,125,8
14.739,41.069,3.60,2020-01-04T12:37:29.935925,10.9,125,9
13.263,42.463,4.50,2020-01-08T22:37:24.011469,13.7,125,10
11.879,42.678,3.80,2020-01-27T12:18:02.243092,10.0,126,0
13.175,42.876,3.70,2020-01-04T14:26:52.181725,8.9,126,1
13.106,43.01,3.70,2020-01-04T07:46:28.691105,7.7,126,2
10.906,44.885,4.90,2020-01-10T16:30:20.850718,7.1,126,3
13.263,42.463,3.70,2020-01-07T12:08:02.782452,13.7,126,6
13.263,42.463,3.70,2020-01-07T12:08:02.782452,13.7,126,6
13.263,42.463,3.70,2020-01-07T12:08:02.782452,13.7,126,6
14.739,41.069,4.20,2020-01-14T14:31:21.746926,10.9,126,7
14.98,37.429,4.90,2020-01-23T20:55:10.100830,9.9,127,0
15.641,40.537,3.50,2020-01-09T17:35:52.464081,5.5,127,1
14.491,37.856,3.90,2020-01-13T09:08:13.968535,10.3,127,2
13.366,42.462,3.70,2020-01-22T17:04:46.849209,12.9,127,3
13.404,42.315,4.60,2020-01-07T05:39:30.022418,9.3,127,4
13.239,42.57,3.70,2020-01-11T16:13:13.697427,10.1,127,5
15.412,42.014,3.60,2020-01-14T17:29:53.857886,7.3,127,6
13.337,43.066,3.50,2020-01-19T22:21:09.833243,22.8,127,7
11.319,44.005,3.50,2020-01-04T23:11:30.285913,7.3,127,8
14.736,41.082,4.40,2020-01-14T20:44:51.587317,10.7,127,12
14.935,37.839,3.80,2020-01-15T09:10:53.598713,28.3,127,10
14.739,41.069,4.10,2020-01-19T06:32:49.073258,10.9,127,11
14.736,41.082,4.40,2020-01-14T20:44:51.587317,10.7,127,12
13.071,42.9,3.50,2020-01-04T02:38:19.999012,11.0,128,0
13.11,43.034,3.90,2020-01-03T01:01:26.159602,8.7,128,1
13.043,43.062,4.70,2020-01-19T02:05:57.512349,8.6,128,2
15.093,42.085,3.80,2020-01-25T12:03:04.069789,7.9,128,3
15.204,37.83,3.90,2020-01-14T00:21:03.985700,9.0,128,4
13.187,42.733,3.50,2020-01-28T00:41:18.824360,8.9,128,5
13.263,42.463,4.50,2020-01-09T03:22:37.315508,13.7,128,7
13.263,42.463,4.50,2020-01-09T03:22:37.315508,13.7,128,7
11.319,44.005,4.20,2020-01-25T05:53:44.170800,7.3,128,8
14.935,37.839,3.80,2020-01-19T10:39:33.772196,28.3,128,12
14.736,41.082,4.20,2020-01-14T21:37:57.096298,10.7,128,10
14.935,37.839,3.80,2020-01-19T10:39:33.772196,28.3,128,12
14.935,37.839,3.80,2020-01-19T10:39:33.772196,28.3,128,12
13.278,42.56,4.30,2020-01-24T23:43:06.128511,10.1,129,0
13.2,42.939,4.20,2020-01-23T21:48:39.693948,9.1,129,1
13.063,42.847,4.30,2020-01-02T19:43:25.540911,10.1,129,2
13.221,42.742,3.60,2020-01-12T09:09:03.029715,12.2,129,3
15.388,37.179,4.20,2020-01-17T09:12:23.144369,20.9,129,4
7.371,45.003,4.30,2020-01-08T19:34:26.478168,17.3,129,5
13.192,42.807,4.90,2020-01-09T18:43:37.872909,9.4,129,6
14.614,41.515,3.50,2020-01-18T16:05:50.778607,10.7,129,7
14.736,41.082,3.80,2020-01-15T21:59:25.091861,10.7,129,16
14.935,37.839,4.20,2020-01-06T03:38:24.000070,28.3,129,13
14.935,37.839,4.20,2020-01-06T03:38:24.000070,28.3,129,13
14.935,37.839,4.20,2020-01-06T03:38:24.000070,28.3,129,13
11.319,44.005,4.30,2020-01-02T10:12:27.330205,7.3,129,12
14.935,37.839,4.20,2020-01-06T03:38:24.000070,28.3,129,13
14.739,41.069,3.90,2020-01-08T09:08:42.037903,10.9,129,14
14.736,41.082,3.80,2020-01-15T21:59:25.091861,10.7,129,16
14.736,41.082,3.80,2020-01-15T21:59:25.091861,10.7,129,16
13.48,42.24,4.90,2020-01-09T09:18:36.185309,9.7,130,0
13.135,42.977,3.70,2020-01-08T19:14:09.184199,9.7,130,1
14.998,37.827,3.50,2020-01-22T21:20:51.972270,27.8,130,2
12.541,42.222,4.10,2020-01-04T04:11:29.993382,19.4,130,3
13.254,42.845,3.80,2020-01-05T04:57:02.183069,12.9,130,4
17.059,39.874,4.70,2020-01-27T12:21:32.890968,5.0,130,5
15.072,37.679,3.50,2020-01-21T03:42:35.374130,0.0,130,6
13.128,43.438,4.60,2020-01-06T15:54:45.099604,8.9,130,7
11.98,43.905,3.50,2020-01-09T12:36:51.899805,9.2,130,8
11.319,44.005,3.70,2020-01-18T05:44:06.411473,7.3,130,9
14.739,41.069,3.80,2020-01-17T23:09:25.168289,10.9,130,10
14.935,37.839,3.50,2020-01-18T17:38:44.540144,28.3,130,11
10.166,44.2,3.60,2020-01-15T08:12:54.816808,8.0,131,0
13.217,42.936,3.60,2020-01-23T18:28:15.234837,9.8,131,1
13.496,42.335,3.50,2020-01-26T13:06:09.466864,9.9,131,2
13.146,42.784,3.80,2020-01-07T19:42:29.715598,8.0,131,3
13.34,42.369,3.70,2020-01-18T23:11:25.778646,11.2,131,4
12.86,37.812,3.90,2020-01-22T01:30:32.818292,9.6,131,5
13.421,42.56,3.60,2020-01-07T23:07:29.503844,17.8,131,6
13.485,42.243,4.00,2020-01-26T22:43:33.770695,9.6,131,7
11.319,44.005,4.60,2020-01-23T13:38:23.555757,7.3,131,8
13.263,42.463,4.40,2020-01-19T00:35:23.595800,13.7,131,10
13.263,42.463,4.40,2020-01-19T00:35:23.595800,13.7,131,10
14.739,41.069,3.90,2020-01-07T03:55:05.058525,10.9,131,12
14.739,41.069,3.90,2020-01-07T03:55:05.058525,10.9,131,12
11.252,43.61,3.70,2020-01-23T14:05:57.061296,7.4,132,0
13.244,42.797,4.30,2020-01-12T10:45:31.783456,7.6,132,1
10.953,44.852,4.00,2020-01-27T15:05:31.083999,3.7,132,2
15.117,37.687,4.70,2020-01-12T00:14:01.152358,1.2,132,3
13.033,42.983,4.10,2020-01-08T22:38:08.398205,7.6,132,4
15.161,37.636,4.10,2020-01-22T03:21:12.502672,4.5,132,5
11.464,44.782,3.50,2020-01-25T21:17:54.756593,12.2,132,6
9.687,44.758,5.20,2020-01-22T10:30:38.471308,28.2,132,7
7.194,44.927,3.70,2020-01-12T03:21:25.182277,13.5,132,8
14.963,37.801,3.80,2020-01-18T20:50:52.994699,27.3,132,9
14.739,41.069,3.60,2020-01-08T20:15:56.142879,10.9,132,11
14.739,41.069,3.60,2020-01-08T20:15:56.142879,10.9,132,11
13.263,42.463,4.80,2020-01-05T18:18:52.288068,13.7,132,15
11.319,44.005,4.10,2020-01-27T15:30:49.585304,7.3,132,13
14.935,37.839,3.80,2020-01-12T18:22:56.218137,28.3,132,16
13.263,42.463,4.80,2020-01-05T18:18:52.288068,13.7,132,15
14.935,37.839,3.80,2020-01-12T18:22:56.218137,28.3,132,16
13.353,42.475,3.80,2020-01-06T15:07:20.731678,10.4,133,0
13.073,42.844,3.70,2020-01-06T18:48:41.995405,10.2,133,1
13.255,42.627,3.60,2020-01-05T08:34:05.651747,11.6,133,2
10.875,44.132,4.40,2020-01-18T23:43:52.329074,9.8,133,3
11.011,44.887,3.80,2020-01-08T01:17:28.894131,7.8,133,4
10.161,46.794,3.80,2020-01-26T02:43:55.275460,8.8,133,5
11.093,44.904,3.80,2020-01-18T22:00:41.500412,17.3,133,6
14.935,37.839,3.60,2020-01-02T17:45:36.088768,28.3,133,12
14.739,41.069,4.10,2020-01-28T22:25:18.704519,10.9,133,11
14.736,41.082,3.80,2020-01-05T06:52:52.745458,10.7,133,10
14.736,41.082,3.80,2020-01-05T06:52:52.745458,10.7,133,10
14.739,41.069,4.10,2020-01-28T22:25:18.704519,10.9,133,11
14.935,37.839,3.60,2020-01-02T17:45:36.088768,28.3,133,12
13.203,42.687,4.00,2020-01-06T02:01:46.547434,12.3,134,0
12.997,38.472,3.90,2020-01-22T08:59:42.438109,10.0,134,1
15.684,40.881,4.90,2020-01-11T07:27:25.778954,10.9,134,2
13.068,43.067,3.60,2020-01-01T21:54:46.417943,9.7,134,3
13.311,42.463,3.60,2020-01-09T22:04:32.057636,10.8,134,4
14.736,41.082,3.60,2020-01-24T06:43:00.019404,10.7,134,11
13.263,42.463,3.50,2020-01-04T18:55:35.005663,13.7,134,7
13.263,42.463,3.50,2020-01-04T18:55:35.005663,13.7,134,7
14.736,41.082,3.60,2020-01-24T06:43:00.019404,10.7,134,11
14.739,41.069,4.80,2020-01-20T18:51:18.227444,10.9,134,10
14.739,41.069,4.80,2020-01-20T18:51:18.227444,10.9,134,10
14.736,41.082,3.60,2020-01-24T06:43:00.019404,10.7,134,11
6.94,46.05,4.10,2020-01-26T14:47:15.928698,3.0,135,0
15.717,37.436,4.30,2020-01-08T22:14:23.213839,28.8,135,1
13.038,43.019,3.50,2020-01-10T01:43:14.022982,7.6,135,2
11.197,44.882,3.50,2020-01-28T19:33:17.930333,7.2,135,3
14.736,41.082,3.80,2020-01-20T12:57:14.742209,10.7,135,7
14.739,41.069,4.20,2020-01-16T00:34:55.837399,10.9,135,5
14.935,37.839,3.60,2020-01-22T01:14:18.112956,28.3,135,6
14.736,41.082,3.80,2020-01-20T12:57:14.742209,10.7,135,7
13.263,42.463,3.80,2020-01-19T13:37:48.002835,13.7,135,9
13.263,42.463,3.80,2020-01-19T13:37:48.002835,13.7,135,9
